,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,house_age,city_rank
9144,2014,305000,3,1.0,950,13475,1.0,0,0,3,7,1950,0,98155,64,10.0
9145,2014,307150,3,1.5,1480,6752,1.0,0,0,4,7,1959,0,98056,55,19.0
9146,2014,729032,4,2.5,2840,12866,1.0,0,0,4,9,1977,0,98005,37,3.0
9147,2015,750000,5,2.5,3240,9960,1.0,0,1,3,8,1958,0,98008,57,3.0
9148,2015,289000,4,2.5,1961,3207,2.0,0,0,3,7,2006,0,98042,9,22.0
9149,2015,480000,3,1.0,1100,5700,1.0,0,0,3,7,1950,0,98115,65,10.0
9150,2015,529000,3,1.75,1500,7367,1.0,0,0,3,8,1974,0,98033,41,6.0
9151,2014,585000,3,1.75,1480,4800,2.0,0,0,4,7,1944,0,98199,70,10.0
9152,2014,704000,4,2.75,2510,12500,1.0,0,0,5,8,1976,0,98052,38,5.0
9153,2015,607000,4,2.0,1490,4054,1.5,0,0,5,7,1926,0,98115,89,10.0
9154,2015,580000,3,2.25,2190,8188,2.0,0,0,3,8,1978,0,98052,37,5.0
9155,2014,875000,5,2.5,2530,8564,2.0,0,0,4,8,1976,0,98006,38,3.0
9156,2014,610000,4,2.5,2440,9350,1.0,0,0,4,8,1976,0,98006,38,3.0
9157,2014,230000,3,0.75,1040,15000,1.0,0,0,3,6,1941,0,98028,73,14.0
9158,2014,510000,4,2.25,2450,62290,2.0,0,0,3,8,1976,0,98077,38,7.0
9159,2015,733000,4,2.5,2210,5002,1.0,0,0,3,7,1977,0,98199,38,10.0
9160,2014,169100,3,2.0,1050,18304,1.0,0,0,4,7,1953,0,98001,61,23.0
9161,2014,500000,4,2.25,2730,35100,2.0,0,0,3,8,1977,0,98075,37,4.0
9162,2014,700000,2,1.0,1620,9855,1.0,0,4,3,8,1948,0,98136,66,10.0
9163,2014,379000,4,2.75,2410,5225,2.0,0,0,3,8,2001,0,98058,13,19.0
9164,2014,650000,4,2.5,3420,222156,2.0,0,0,3,9,2002,0,98010,12,18.0
9165,2014,412133,2,1.0,920,4400,1.0,0,0,3,7,1948,0,98103,66,10.0
9166,2015,480000,4,2.25,2330,14190,1.0,0,0,3,8,1962,0,98034,53,6.0
9167,2014,650000,3,1.75,1940,10245,1.0,0,0,3,7,1957,0,98040,57,2.0
9168,2015,505000,2,2.5,1900,5065,2.0,0,0,3,8,2005,0,98053,10,5.0
9169,2015,931088,4,2.5,3510,17400,1.0,0,0,4,9,1957,0,98005,58,3.0
9170,2014,570000,4,1.75,1860,7700,1.0,0,0,4,8,1964,0,98008,50,3.0
9171,2014,475000,3,1.0,1380,4635,1.0,0,0,4,6,1919,0,98144,95,10.0
9172,2014,240000,6,1.75,2210,8594,1.0,0,0,3,7,1959,0,98188,55,10.0
9173,2015,462000,4,2.5,2640,47480,1.0,0,0,4,8,1979,0,98038,36,20.0
9174,2015,1120000,3,2.5,4530,22873,2.0,0,2,5,8,1912,0,98166,103,10.0
9175,2014,243000,3,1.0,1500,6600,1.0,0,0,2,6,1970,0,98168,44,10.0
9176,2015,660000,4,2.25,2010,15375,1.0,0,0,4,8,1957,0,98005,58,3.0
9177,2014,1190000,2,1.75,2080,8112,1.0,1,4,4,8,1939,1984,98125,75,10.0
9178,2014,1680000,4,4.25,5584,68257,2.0,0,0,3,11,1998,0,98014,16,15.0
9179,2014,6890000,6,7.75,9890,31374,2.0,0,4,3,13,2001,0,98039,13,1.0
9180,2014,368000,3,2.5,2080,4307,2.0,0,0,3,7,2004,0,98065,10,11.0
9181,2014,811500,5,4.25,3970,4500,2.0,0,0,3,9,2004,0,98027,10,8.0
9182,2014,275000,2,1.0,770,8149,1.0,0,0,5,6,1948,0,98155,66,10.0
9183,2014,650000,4,2.5,2500,6005,2.0,0,0,3,9,2001,0,98033,13,6.0
9184,2015,485000,3,2.0,2410,50654,1.5,0,0,3,7,1995,0,98070,20,13.0
9185,2014,425000,3,2.5,1340,10018,1.0,0,0,4,7,1976,0,98052,38,5.0
9186,2014,530000,3,2.5,2640,13775,1.0,0,0,3,8,1978,0,98005,36,3.0
9187,2014,657000,4,1.75,2740,8520,1.0,0,2,3,8,1954,0,98118,60,10.0
9188,2014,315000,4,2.75,1580,3770,1.0,0,0,3,7,2002,0,98019,12,17.0
9189,2014,273000,4,1.5,2180,22870,1.0,0,0,4,6,1954,1975,98042,60,22.0
9190,2014,550000,3,2.75,1960,13252,1.0,0,0,5,8,1975,0,98006,39,3.0
9191,2014,347000,2,2.25,1560,1705,2.0,0,0,3,8,2006,0,98126,8,10.0
9192,2014,525000,5,2.75,2440,8000,1.0,0,0,4,7,1972,0,98034,42,6.0
9193,2014,490000,3,1.5,990,1343,2.0,0,0,3,8,2007,0,98112,7,10.0
9194,2014,500000,3,2.25,2210,7916,2.0,0,0,3,8,1978,0,98133,36,10.0
9195,2015,585000,3,2.75,3080,7282,2.0,0,0,3,9,2008,0,98059,7,19.0
9196,2014,926500,4,2.75,2900,17802,1.0,0,2,3,9,1981,0,98034,33,6.0
9197,2014,465000,1,1.0,1020,3200,1.0,0,0,3,7,1927,0,98109,87,10.0
9198,2015,200000,4,2.0,1900,8160,1.0,0,0,3,7,1975,0,98022,40,21.0
9199,2015,1680000,6,4.75,5770,16747,2.0,0,3,3,12,1998,0,98006,17,3.0
9200,2014,220500,2,1.0,990,57499,1.0,0,0,2,6,1949,0,98070,65,13.0
9201,2014,715000,3,4.0,2080,2250,3.0,0,4,3,8,1997,0,98103,17,10.0
9202,2014,410000,2,1.0,1480,4080,1.0,0,0,3,7,1949,0,98117,65,10.0
9203,2015,406000,3,1.0,1090,11292,1.0,0,0,4,7,1952,0,98133,63,10.0
9204,2014,665000,4,2.5,2800,5900,1.0,0,0,3,8,1963,0,98115,51,10.0
9205,2014,305000,2,1.0,1000,8212,1.0,0,0,4,7,1947,0,98133,67,10.0
9206,2014,265000,3,2.5,1640,7668,2.0,0,0,3,7,1991,0,98038,23,20.0
9207,2014,485000,4,1.0,1620,4080,1.5,0,0,3,7,1923,0,98105,91,10.0
9208,2014,600000,3,2.5,2460,108900,1.0,0,0,4,9,1977,0,98027,37,8.0
9209,2015,510000,2,1.5,1860,5100,1.0,0,0,3,7,1940,0,98136,75,10.0
9210,2014,195000,2,1.0,1080,3899,1.0,0,0,4,8,1972,0,98198,42,10.0
9211,2014,432500,3,1.75,1980,5100,1.0,0,0,3,7,1965,0,98103,49,10.0
9212,2014,490000,3,1.75,1510,8433,1.0,0,0,4,7,1967,0,98008,47,3.0
9213,2014,270000,3,2.5,1690,7165,2.0,0,0,4,7,1992,0,98038,22,20.0
9214,2014,370000,2,1.5,1010,2102,2.0,0,0,3,7,1984,0,98119,30,10.0
9215,2014,327500,3,2.5,2090,12027,2.0,0,0,3,8,1991,0,98031,23,22.0
9216,2015,826000,2,1.0,1060,6120,1.0,0,0,3,7,1908,0,98103,107,10.0
9217,2014,510000,3,1.75,1750,7020,2.0,0,0,3,7,1934,1978,98010,80,18.0
9218,2015,587750,2,1.0,890,4730,1.0,0,0,3,7,1941,0,98103,74,10.0
9219,2015,449228,5,2.5,3020,24750,1.0,0,0,3,8,1965,0,98005,50,3.0
9220,2014,565000,3,2.5,2030,217805,1.0,0,0,3,9,1999,0,98070,15,13.0
9221,2015,660000,4,2.5,3170,186436,2.0,0,0,3,9,2000,0,98038,15,20.0
9222,2014,400000,5,2.75,2470,19200,1.0,0,0,5,8,1977,0,98058,37,19.0
9223,2014,612500,4,2.0,2060,5000,1.0,0,0,3,7,1949,2013,98117,65,10.0
9224,2015,560000,4,1.75,2120,6250,1.0,0,0,5,7,1917,0,98136,98,10.0
9225,2014,727000,3,2.25,2180,4200,1.5,0,0,5,8,1939,0,98112,75,10.0
9226,2015,224000,4,3.0,2300,7609,2.0,0,0,4,7,1976,0,98002,39,23.0
9227,2014,1080000,4,2.5,4200,35267,2.0,0,0,3,11,1990,0,98077,24,7.0
9228,2015,439000,3,2.25,1480,7565,1.0,0,0,3,7,1977,0,98034,38,6.0
9229,2014,335000,3,1.5,2240,87625,1.5,0,0,2,7,1980,0,98092,34,23.0
9230,2014,779000,4,1.5,2740,4912,1.0,0,0,4,8,1937,0,98199,77,10.0
9231,2014,452000,5,1.75,1830,47916,1.5,0,0,3,6,1948,0,98045,66,16.0
9232,2015,775000,4,3.0,2000,5304,1.5,0,0,4,7,1947,0,98115,68,10.0
9233,2014,235000,3,1.75,1380,8362,1.0,0,0,3,7,1967,0,98003,47,24.0
9234,2014,370000,3,1.75,1620,37913,2.0,0,0,4,7,1953,1975,98001,61,23.0
9235,2014,790000,4,3.0,3180,12070,2.0,0,0,4,9,1976,0,98074,38,4.0
9236,2014,903000,2,1.5,1140,7800,1.0,0,0,4,6,1947,0,98004,67,3.0
9237,2014,209950,3,1.0,970,9583,1.0,0,0,4,6,1967,0,98023,47,24.0
9238,2014,309000,3,2.5,1780,7859,2.0,0,0,3,7,1988,0,98038,26,20.0
9239,2014,440000,3,1.75,2240,8153,1.0,0,0,3,7,1948,0,98125,66,10.0
9240,2014,571500,4,2.25,2810,25990,2.0,0,0,3,8,1959,0,98001,55,23.0
9241,2014,514000,2,1.0,920,4000,1.0,0,0,4,7,1906,0,98105,108,10.0
9242,2014,323000,3,1.75,1830,12500,1.0,0,1,3,7,1947,0,98178,67,10.0
9243,2014,290000,2,1.75,1560,7575,1.0,0,0,3,8,2002,0,98030,12,22.0
9244,2014,2580000,4,4.25,5540,15408,2.0,0,1,3,11,2006,0,98004,8,3.0
9245,2014,1360000,3,2.0,2310,21318,1.0,0,0,3,10,1979,1996,98004,35,3.0
9246,2014,551000,4,1.5,1470,5100,1.5,0,0,3,7,1946,0,98117,68,10.0
9247,2014,960000,4,2.5,3430,43560,1.5,0,2,5,10,1979,0,98005,35,3.0
9248,2014,720000,5,2.5,2900,9525,2.0,0,0,3,9,1989,0,98006,25,3.0
9249,2014,218000,3,1.75,1850,7684,1.0,0,0,3,8,1979,0,98023,35,24.0
9250,2014,334950,4,2.5,2190,7000,2.0,0,0,3,8,1997,0,98042,17,22.0
9251,2014,605000,4,2.25,2510,31584,2.0,0,0,4,9,1979,0,98074,35,4.0
9252,2014,825000,4,3.25,3200,4477,2.0,0,0,3,9,2006,0,98199,8,10.0
9253,2014,268500,4,1.75,1670,8000,1.0,0,0,4,8,1974,0,98023,40,24.0
9254,2014,230000,3,1.75,1010,9600,1.0,0,0,5,7,1969,0,98042,45,22.0
9255,2014,1340000,4,4.0,5050,202554,2.0,0,0,3,10,2000,0,98027,14,8.0
9256,2015,245500,2,1.5,1430,9782,1.0,0,0,3,7,1955,0,98188,60,10.0
9257,2014,440000,3,2.25,1880,7989,1.0,0,0,3,7,1982,0,98125,32,10.0
9258,2014,571500,4,2.75,2180,5799,2.0,0,0,4,8,1993,0,98029,21,8.0
9259,2015,182500,3,2.25,1830,4744,2.0,0,0,3,7,1997,0,98001,18,23.0
9260,2014,217000,2,1.0,970,5600,1.0,0,0,3,6,1951,0,98118,63,10.0
9261,2015,335000,2,1.5,1170,5248,1.0,0,0,5,6,1941,0,98126,74,10.0
9262,2014,501000,2,1.0,1010,4320,1.0,0,0,5,7,1924,0,98115,90,10.0
9263,2014,339950,3,2.5,2140,7641,1.0,0,0,3,8,1979,0,98056,35,19.0
9264,2015,340000,3,1.75,2230,10403,1.0,0,0,3,8,1968,0,98198,47,10.0
9265,2015,582500,2,1.0,1140,23779,1.5,0,0,3,6,1966,0,98033,49,6.0
9266,2014,298800,2,1.0,860,8189,1.0,0,0,3,6,1948,0,98155,66,10.0
9267,2015,317500,6,1.75,2540,8400,1.0,0,0,3,8,1977,0,98058,38,19.0
9268,2015,598000,4,2.5,2420,5118,1.5,0,2,5,7,1926,0,98126,89,10.0
9269,2015,375000,2,2.25,1640,2240,2.0,0,0,3,8,1980,0,98133,35,10.0
9270,2015,465000,4,2.25,2550,7650,2.0,0,2,4,9,1996,0,98106,19,10.0
9271,2015,551870,3,2.5,2507,18400,2.0,0,0,3,8,2006,0,98001,9,23.0
9272,2014,295000,3,2.5,1920,7229,2.0,0,0,3,8,1993,0,98003,21,24.0
9273,2014,263500,4,1.75,2210,6375,1.0,0,0,3,8,1977,0,98003,37,24.0
9274,2014,1100000,4,4.0,3530,8400,2.0,0,0,5,8,1958,0,98199,56,10.0
9275,2014,300000,2,1.0,1100,4010,1.5,0,0,5,6,1920,0,98106,94,10.0
9276,2014,780000,4,1.0,3390,4500,1.5,0,0,3,8,1924,2014,98144,90,10.0
9277,2015,325000,3,1.5,1590,7936,1.0,0,0,3,7,1956,0,98106,59,10.0
9278,2014,370000,2,1.0,820,6550,1.0,0,0,3,7,1949,2012,98126,65,10.0
9279,2014,715000,4,2.5,2370,10000,1.0,0,0,5,8,1974,0,98052,40,5.0
9280,2015,356000,4,2.0,1600,12500,1.0,0,0,5,7,1938,0,98166,77,10.0
9281,2015,329950,4,1.75,1740,7208,1.5,0,0,3,8,1976,0,98058,39,19.0
9282,2014,490000,3,2.25,1470,2500,2.0,0,0,3,8,1984,0,98117,30,10.0
9283,2014,429000,3,3.25,1410,1246,3.0,0,0,3,8,2005,0,98103,9,10.0
9284,2015,510000,4,2.5,1620,8125,2.0,0,0,4,7,1983,0,98074,32,4.0
9285,2014,550000,3,2.5,2360,4080,2.0,0,0,3,7,2003,0,98053,11,5.0
9286,2015,467500,3,1.0,1830,6453,1.0,0,0,4,7,1956,0,98125,59,10.0
9287,2014,615000,5,2.0,2130,4180,1.5,0,0,5,7,1926,0,98116,88,10.0
9288,2014,325000,2,1.0,990,15120,1.0,0,0,4,6,1953,0,98011,61,12.0
9289,2014,219950,2,1.0,1010,4120,2.0,0,0,3,6,1907,1953,98055,107,19.0
9290,2015,950000,3,1.0,1720,9830,1.0,0,0,4,7,1946,0,98040,69,2.0
9291,2014,925000,3,1.0,1630,3200,1.5,0,0,4,8,1912,0,98109,102,10.0
9292,2014,251200,4,1.5,1310,8250,1.0,0,0,3,7,1953,0,98148,61,10.0
9293,2014,215000,3,1.5,1610,5304,1.0,0,0,4,6,1968,0,98042,46,22.0
9294,2014,245000,3,2.0,1850,8208,1.0,0,0,4,7,1970,0,98023,44,24.0
9295,2015,259000,3,1.75,1270,4815,1.5,0,0,3,6,1922,0,98108,93,10.0
9296,2014,349950,4,1.5,1420,6720,1.5,0,0,3,7,1925,0,98108,89,10.0
9297,2014,1570000,5,4.5,5220,67319,2.0,0,0,3,11,2001,0,98072,13,7.0
9298,2015,600000,2,1.0,1410,4500,1.0,0,0,3,7,1939,0,98117,76,10.0
9299,2014,405000,2,1.5,1170,1274,3.0,0,0,3,8,2001,0,98107,13,10.0
9300,2014,625000,3,2.5,1860,10027,2.0,0,0,3,8,1993,0,98033,21,6.0
9301,2014,430000,4,1.0,1620,37075,1.5,0,0,3,7,1943,0,98024,71,9.0
9302,2015,533000,3,3.0,1280,1085,3.0,0,0,3,8,2004,0,98103,11,10.0
9303,2014,1050000,4,2.5,2750,9949,2.0,0,0,3,10,1999,0,98007,15,3.0
9304,2014,230000,3,1.75,1420,3000,1.0,0,0,3,5,1931,2014,98178,83,10.0
9305,2014,275000,4,1.75,2000,8700,1.0,0,0,5,7,1975,0,98042,39,22.0
9306,2014,403000,2,1.0,1100,3598,1.0,0,0,4,7,1926,0,98144,88,10.0
9307,2014,550388,3,3.0,1720,70567,1.0,0,2,5,7,1966,0,98027,48,8.0
9308,2014,415500,3,1.5,1240,12400,1.0,0,0,3,7,1958,0,98007,56,3.0
9309,2015,913000,3,1.75,2170,4000,1.0,0,0,4,7,1925,0,98103,90,10.0
9310,2015,334998,2,1.0,1800,5182,1.0,0,0,3,6,1942,0,98108,73,10.0
9311,2014,201500,3,1.0,1160,8320,1.0,0,0,4,7,1959,0,98032,55,22.0
9312,2015,820000,3,2.5,3030,46538,2.0,0,0,3,10,1997,0,98053,18,5.0
9313,2014,371000,3,1.0,890,7200,1.0,0,0,3,7,1951,0,98125,63,10.0
9314,2014,229950,4,2.5,2150,7670,1.0,0,0,5,7,1976,0,98031,38,22.0
9315,2014,840000,3,2.5,2060,9715,2.0,0,0,3,8,1924,2006,98115,90,10.0
9316,2014,285000,3,1.5,1380,12196,1.0,0,0,4,7,1967,0,98003,47,24.0
9317,2015,475000,4,2.25,1800,7200,1.0,0,0,3,7,1979,0,98177,36,10.0
9318,2015,420000,2,1.0,1460,7832,1.0,0,0,3,6,1924,0,98166,91,10.0
9319,2014,685000,3,2.0,2210,5000,1.5,0,2,3,7,1909,0,98103,105,10.0
9320,2014,879000,4,3.0,3590,89640,2.0,0,0,3,10,2005,0,98077,9,7.0
9321,2015,197200,3,1.0,1140,8775,1.0,0,0,3,6,1942,0,98146,73,10.0
9322,2014,529950,3,1.0,1240,5000,1.5,0,0,5,7,1909,0,98107,105,10.0
9323,2014,1090000,4,2.5,4340,141570,2.5,0,0,3,11,1992,0,98053,22,5.0
9324,2014,792000,3,1.5,1570,1050,2.0,0,0,3,8,1915,0,98109,99,10.0
9325,2014,262000,3,2.5,1680,10300,2.0,0,0,4,7,1994,0,98010,20,18.0
9326,2014,353900,3,1.75,1560,5760,1.0,0,0,5,6,1927,0,98106,87,10.0
9327,2014,380000,1,1.5,1200,44866,1.5,0,0,3,7,1983,0,98019,31,17.0
9328,2015,305000,3,2.5,1690,5175,2.0,0,0,3,7,2002,0,98038,13,20.0
9329,2015,440000,4,2.0,2310,5004,1.0,0,0,3,7,1994,0,98108,21,10.0
9330,2014,1010000,4,3.5,2650,3060,2.0,0,0,3,9,2001,0,98103,13,10.0
9331,2014,549900,5,3.0,3610,7555,2.0,0,0,3,8,2003,0,98038,11,20.0
9332,2015,678500,4,3.0,2620,214750,2.0,0,0,3,8,1992,0,98058,23,19.0
9333,2014,270000,3,2.25,1760,8287,1.0,0,0,3,7,1986,0,98188,28,10.0
9334,2015,430000,3,1.0,940,12521,1.5,0,0,4,7,1949,0,98133,66,10.0
9335,2014,1930000,5,4.25,4830,8050,2.5,0,2,4,11,1914,0,98144,100,10.0
9336,2014,790500,4,2.75,3350,5416,2.0,0,0,3,9,2014,0,98053,0,5.0
9337,2014,447450,3,2.25,1570,7200,2.0,0,0,3,8,1991,0,98034,23,6.0
9338,2015,375000,3,2.0,2240,5200,1.0,0,0,3,7,1954,0,98112,61,10.0
9339,2015,565000,4,2.0,1950,9940,1.0,0,0,4,7,1963,0,98008,52,3.0
9340,2015,400000,2,1.0,1010,3916,1.0,0,2,4,6,1918,0,98144,97,10.0
9341,2015,246000,3,1.5,1630,10200,1.0,0,0,4,8,1976,0,98023,39,24.0
9342,2014,329922,3,1.75,1420,6289,1.0,0,0,3,7,1967,0,98155,47,10.0
9343,2015,1250000,5,3.25,3950,44431,1.0,0,0,3,10,1969,0,98005,46,3.0
9344,2015,375000,3,1.0,1210,7425,1.0,0,0,4,6,1910,0,98133,105,10.0
9345,2014,385000,3,1.75,1890,9920,1.0,0,0,3,7,1944,0,98125,70,10.0
9346,2014,591500,4,2.5,1690,4080,1.5,0,0,4,7,1912,0,98117,102,10.0
9347,2014,255000,4,2.0,2560,12155,1.0,0,0,4,7,1960,0,98003,54,24.0
9348,2015,275000,3,1.5,1350,7800,1.0,0,0,3,7,1959,0,98059,56,19.0
9349,2014,800000,4,2.75,3120,5000,2.0,0,0,3,9,2010,0,98074,4,4.0
9350,2015,327000,2,1.0,1140,7435,1.0,0,0,3,7,1952,1990,98125,63,10.0
9351,2014,355000,4,1.5,2230,11536,1.0,0,1,4,7,1954,0,98166,60,10.0
9352,2014,310000,2,1.0,1050,8220,1.0,0,0,4,6,1947,0,98155,67,10.0
9353,2014,869000,5,3.25,4180,49222,2.0,0,0,4,8,1979,0,98027,35,8.0
9354,2014,272000,3,2.0,1200,5700,1.0,0,0,5,7,1942,0,98178,72,10.0
9355,2014,665000,5,2.25,3320,60984,2.0,0,0,3,9,2000,0,98045,14,16.0
9356,2014,225000,3,2.5,1590,8449,2.0,0,0,3,7,1989,0,98030,25,22.0
9357,2014,375000,3,2.5,2750,37096,2.0,0,0,3,9,1989,0,98038,25,20.0
9358,2014,375500,3,1.5,1530,7200,1.0,0,0,3,8,1975,0,98155,39,10.0
9359,2015,550000,3,1.75,1570,6500,1.0,0,0,3,7,1948,0,98116,67,10.0
9360,2014,248000,3,1.0,1470,7680,1.0,0,0,3,7,1946,0,98106,68,10.0
9361,2014,680000,4,3.0,3150,6175,2.0,0,0,3,9,2001,0,98075,13,4.0
9362,2014,350000,4,2.5,2380,6124,2.0,0,0,3,8,1997,0,98030,17,22.0
9363,2015,593000,2,2.5,2000,2500,3.0,0,1,3,8,1994,0,98116,21,10.0
9364,2015,390000,2,1.0,1140,8147,1.0,0,0,3,7,1958,0,98125,57,10.0
9365,2014,297000,3,1.0,1340,18000,1.0,0,0,4,7,1924,0,98070,90,13.0
9366,2015,355000,2,1.0,1450,9150,1.0,0,0,4,7,1965,0,98188,50,10.0
9367,2014,309900,3,2.5,2020,26670,2.0,0,0,3,7,1987,0,98003,27,24.0
9368,2014,257000,3,2.25,1810,12000,2.0,0,0,3,7,1992,0,98003,22,24.0
9369,2014,1700000,4,3.0,3600,9687,2.0,0,0,4,9,1959,1995,98004,55,3.0
9370,2015,300000,3,2.0,1260,2550,2.0,0,0,3,7,1987,0,98117,28,10.0
9371,2014,500000,3,2.0,1560,1156,3.0,0,0,3,8,2014,0,98122,0,10.0
9372,2014,900000,8,4.0,4020,7500,1.0,0,0,3,8,1968,0,98107,46,10.0
9373,2014,695000,4,3.0,3150,9130,2.0,0,0,3,9,2001,0,98075,13,4.0
9374,2014,213400,4,2.5,1680,6655,2.0,0,0,3,7,2001,0,98030,13,22.0
9375,2014,425000,2,1.0,1320,8830,1.0,0,0,3,7,1939,0,98199,75,10.0
9376,2014,420000,3,3.0,2700,47050,2.0,0,0,4,9,1986,0,98058,28,19.0
9377,2015,411000,1,1.0,1080,5000,1.5,0,0,3,7,1948,0,98199,67,10.0
9378,2015,762500,4,2.25,3130,41382,2.0,0,0,3,9,1986,0,98053,29,5.0
9379,2014,569950,5,4.5,4850,40902,2.0,0,0,3,10,2001,0,98023,13,24.0
9380,2015,258000,4,1.0,1220,8500,1.5,0,0,5,6,1916,0,98168,99,10.0
9381,2015,499000,3,2.25,1780,3665,2.0,0,0,3,8,2004,0,98029,11,8.0
9382,2015,310000,3,1.0,1250,10723,1.0,0,0,4,7,1961,0,98059,54,19.0
9383,2014,398500,2,2.5,1780,1311,3.0,0,0,3,8,2005,0,98103,9,10.0
9384,2014,250600,4,2.5,1930,8660,1.0,0,0,3,7,1981,0,98001,33,23.0
9385,2014,352000,4,2.5,2470,6116,1.0,0,0,3,7,1985,0,98038,29,20.0
9386,2014,600000,2,1.0,1180,2160,1.0,0,1,3,7,1909,0,98119,105,10.0
9387,2015,645000,3,1.0,2270,4182,1.0,0,0,4,7,1946,0,98115,69,10.0
9388,2014,291500,4,2.5,1770,5000,2.0,0,0,3,7,2004,0,98038,10,20.0
9389,2014,350000,4,1.75,2250,13515,1.0,0,0,4,8,1940,0,98030,74,22.0
9390,2014,279000,3,2.5,1540,7280,1.0,0,0,3,7,1974,0,98003,40,24.0
9391,2015,320000,2,1.0,820,5400,1.0,0,0,3,6,1940,0,98117,75,10.0
9392,2015,495000,2,2.0,1580,5203,1.0,0,0,3,8,2004,0,98053,11,5.0
9393,2014,490000,4,2.5,2430,42646,1.0,0,0,3,7,1989,0,98014,25,15.0
9394,2014,770000,5,1.5,2160,5000,1.5,0,2,4,8,1926,0,98107,88,10.0
9395,2014,215000,3,1.75,1770,29004,1.0,0,0,3,8,1959,0,98023,55,24.0
9396,2015,665000,3,3.5,3580,95832,1.5,0,0,3,9,2005,0,98038,10,20.0
9397,2014,423500,3,2.25,1890,7498,1.0,0,0,3,7,1987,0,98125,27,10.0
9398,2014,850000,3,3.0,1910,4800,1.5,0,0,3,9,1900,1991,98103,114,10.0
9399,2014,155000,2,1.0,910,6232,1.0,0,0,3,6,1943,0,98118,71,10.0
9400,2015,505000,3,2.25,1460,7210,1.0,0,0,3,7,1963,0,98008,52,3.0
9401,2015,780000,3,3.5,3310,5558,2.0,0,0,3,9,2005,0,98029,10,8.0
9402,2014,165000,3,1.5,1630,22764,1.0,0,0,3,7,1970,0,98032,44,22.0
9403,2014,707000,2,2.5,2130,5001,1.0,0,0,5,8,1972,0,98199,42,10.0
9404,2015,497000,3,2.5,1220,1475,3.0,0,0,3,8,2000,0,98117,15,10.0
9405,2014,349170,4,1.75,1670,8856,1.0,0,2,3,7,1955,0,98178,59,10.0
9406,2015,287000,4,1.5,1300,10050,1.5,0,0,3,7,1963,0,98059,52,19.0
9407,2014,2380000,4,2.5,3220,20251,1.0,0,0,3,10,1969,0,98006,45,3.0
9408,2014,645000,4,2.5,2430,14400,1.0,0,0,5,8,1963,0,98007,51,3.0
9409,2014,238000,5,2.25,2240,9652,2.0,0,0,3,7,1990,0,98055,24,19.0
9410,2014,365000,2,1.5,790,1123,2.0,0,0,3,8,2003,0,98119,11,10.0
9411,2015,380000,3,1.0,1380,8147,1.0,0,0,4,7,1948,0,98155,67,10.0
9412,2015,525000,4,1.5,1680,10500,2.0,0,0,3,7,1962,0,98033,53,6.0
9413,2014,402000,4,2.25,2000,3672,2.0,0,0,5,7,1926,0,98117,88,10.0
9414,2015,308000,2,1.0,1680,9250,1.0,0,0,3,7,1969,0,98072,46,7.0
9415,2014,405000,3,2.5,1960,6997,2.0,0,0,3,7,2006,0,98065,8,11.0
9416,2014,808000,3,1.75,2590,32380,1.0,0,0,3,8,1951,1994,98177,63,10.0
9417,2015,875000,4,3.5,3790,6874,2.5,0,0,3,9,2010,0,98053,5,5.0
9418,2015,860000,3,2.5,2370,55321,3.0,0,0,4,8,1982,0,98074,33,4.0
9419,2014,367500,4,2.25,1930,7925,1.0,0,0,3,8,1960,0,98155,54,10.0
9420,2014,604000,6,3.5,2580,13572,1.0,0,0,3,8,1987,0,98052,27,5.0
9421,2015,230000,2,0.75,890,19703,1.0,0,0,3,6,1934,0,98045,81,16.0
9422,2014,435000,4,2.75,2160,8148,1.0,0,0,3,7,1978,0,98125,36,10.0
9423,2014,347500,4,2.5,1970,7098,2.0,0,0,3,7,2007,0,98038,7,20.0
9424,2015,525000,4,1.75,1570,16697,1.0,0,2,3,7,1981,0,98052,34,5.0
9425,2014,280000,2,1.5,1480,15641,1.0,0,0,4,7,1940,0,98146,74,10.0
9426,2015,265000,4,1.75,1430,5490,1.0,0,0,5,6,1942,0,98056,73,19.0
9427,2014,645000,4,2.25,2720,18295,1.0,0,0,4,8,1979,0,98075,35,4.0
9428,2015,390000,3,2.25,2420,31497,1.0,0,0,4,8,1964,0,98058,51,19.0
9429,2015,267500,3,2.5,1400,7629,1.0,0,0,3,7,1988,0,98030,27,22.0
9430,2014,1280000,4,3.5,5844,10766,2.0,0,1,3,11,2007,0,98023,7,24.0
9431,2014,404000,4,1.75,1840,10720,1.0,0,0,3,7,1958,0,98008,56,3.0
9432,2015,380000,3,2.25,2530,12042,2.0,0,0,3,8,1989,0,98042,26,22.0
9433,2014,812500,4,2.75,2810,10300,1.0,0,0,4,9,1978,0,98006,36,3.0
9434,2014,265000,3,1.0,1020,8610,1.0,0,0,5,7,1959,0,98056,55,19.0
9435,2014,480000,5,2.75,2550,7725,1.0,0,0,5,8,1967,0,98056,47,19.0
9436,2014,264000,1,1.0,710,4725,1.0,0,0,3,6,1939,0,98133,75,10.0
9437,2015,1350000,5,3.0,5530,38816,1.5,0,2,3,10,1969,1994,98072,46,7.0
9438,2014,550000,4,1.75,2150,9000,1.0,0,0,4,7,1966,0,98052,48,5.0
9439,2015,615000,2,1.5,880,2400,1.5,0,0,3,7,1929,0,98122,86,10.0
