,Unnamed: 0,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,house_age,city_rank,PC 1,PC 2,PC 3,Cluster
13906,13906,2014,210000,3,1.0,920,6612,1.0,0,0,3,6,1948,0,98118,66,10.0,-330693.1917317051,-5179.522669685692,3315.8838896494476,2
13907,13907,2014,1680000,4,3.75,7620,29536,2.0,0,3,3,11,2005,0,98006,9,3.0,1139473.191786867,2815.7585159113505,2689.007259191493,3
13908,13908,2014,360000,4,2.5,2490,4751,2.0,0,0,3,7,2001,0,98056,13,19.0,-180717.3468013019,-8561.434742594014,3238.540956394601,2
13909,13909,2015,875000,4,2.5,3030,16000,2.0,0,0,3,11,1990,0,98077,25,7.0,334370.4783659833,-2547.1730543090503,3026.4141527341867,4
13910,13910,2014,550000,4,2.25,1650,7200,1.0,0,0,3,8,1967,0,98008,47,3.0,9295.943430989124,-8046.1083453739675,3149.603289658721,0
13911,13911,2014,257500,3,1.5,1210,12500,1.0,0,0,3,7,1962,0,98146,52,10.0,-283135.36941177805,225.90273386778608,3324.4491248264326,2
13912,13912,2014,1080000,4,2.75,2990,7389,1.5,0,0,4,8,1923,0,98144,91,10.0,539271.9614606426,-13241.69527608434,2883.5629480812713,4
13913,13913,2014,202950,2,1.0,1060,5144,1.0,0,0,5,6,1969,0,98042,45,22.0,-337757.4866706244,-6575.437814743415,3320.4765578801107,2
13914,13914,2014,622000,4,1.75,2680,6120,1.0,0,0,5,8,1959,0,98117,55,10.0,81282.9360900862,-9855.50206969455,3115.789183589643,0
13915,13915,2015,455000,4,1.75,1790,45738,1.0,0,0,3,8,1976,0,98072,39,7.0,-85307.05856335783,31455.424578221657,3380.4984933010783,0
13916,13916,2014,805000,3,2.5,2690,17461,2.0,0,3,3,10,1997,0,98074,17,4.0,264388.46594297583,-375.52909606085905,3074.903589753443,4
13917,13917,2014,257000,2,1.0,770,9497,1.0,0,0,3,6,1950,0,98133,64,10.0,-283666.6331371912,-2772.9124635040203,3315.069037890633,2
13918,13918,2014,744500,5,2.5,2700,16570,1.0,0,0,4,8,1967,0,98005,47,3.0,203882.6539492613,-651.4253933006154,3104.1667466931954,4
13919,13919,2015,885000,4,2.5,2620,9157,2.0,0,0,3,8,1996,0,98033,19,6.0,344299.6814028845,-9492.416727574904,2998.2158409575504,4
13920,13920,2014,355000,2,2.25,930,747,2.0,0,0,3,8,2007,0,98144,7,10.0,-185760.5066488038,-12518.199144239872,3228.119352959926,2
13921,13921,2014,240000,3,1.0,1340,7000,1.0,0,0,4,7,1978,0,98042,36,22.0,-300690.10307131155,-5095.552619003753,3318.984386590053,2
13922,13922,2014,169000,3,1.5,1470,18459,2.0,0,0,4,6,1916,0,98023,98,24.0,-371569.62502732116,7084.771389780744,3409.562647039323,2
13923,13923,2015,639900,3,2.5,2330,4160,2.0,0,0,4,8,1992,0,98052,23,5.0,99161.45225595901,-11998.217114881922,3105.1153794399693,0
13924,13924,2014,292000,3,1.75,1730,11325,1.0,0,0,5,7,1972,0,98031,42,22.0,-248648.2318112752,-1298.5140886808183,3316.47235768837,2
13925,13925,2014,563500,4,2.5,2780,7838,2.0,0,3,3,9,2004,0,98065,10,11.0,22803.69696059226,-7542.720149593834,3165.465288245721,0
13926,13926,2015,389000,2,2.0,1200,7131,1.0,0,0,3,8,2006,0,98053,9,5.0,-151696.95732805002,-6479.6048267883825,3246.8332019760123,2
13927,13927,2014,2750000,4,3.25,4430,21000,2.0,0,0,3,10,1952,2007,98039,62,1.0,2209324.088759217,-16604.838015564237,2098.0426158360083,1
13928,13928,2014,661000,3,2.0,1820,4418,2.0,0,0,4,8,1994,0,98033,20,6.0,120262.05765733779,-11955.985894554458,3098.1678308584947,0
13929,13929,2014,344000,2,2.0,1300,4659,1.0,0,0,3,8,2005,0,98053,9,5.0,-196719.50625198198,-8493.76102228958,3262.284972403548,2
13930,13930,2015,510000,1,1.0,680,6600,1.0,0,0,3,5,1916,0,98199,99,10.0,-30709.7164803273,-8241.922637993808,3183.2978512676796,0
13931,13931,2014,289000,2,1.0,780,4132,1.0,0,0,3,7,1942,0,98136,72,10.0,-251722.84294365373,-8462.90455604186,3288.007674785963,2
13932,13932,2014,365000,3,2.25,2430,7614,1.5,0,0,3,8,1979,0,98056,35,19.0,-175688.6091094487,-5749.706512817882,3272.728667914982,2
13933,13933,2014,410000,3,1.5,1750,32500,1.0,0,0,4,7,1966,0,98027,48,8.0,-130439.26758508355,18675.56793990897,3361.146984242284,2
13934,13934,2014,535610,3,1.0,1610,5100,1.5,0,0,5,7,1901,0,98117,113,10.0,-5114.693584336781,-9999.917006258662,3171.1627788689675,0
13935,13935,2014,397950,4,1.75,2120,7620,2.0,0,0,3,8,1971,2002,98166,43,10.0,-142740.56966688097,-6079.523065571117,3253.5996667601635,2
13936,13936,2014,284000,3,1.75,1430,4850,1.0,0,0,3,7,1978,0,98108,36,10.0,-256714.1359981528,-7692.562198563548,3301.751026395773,2
13937,13937,2014,201000,4,1.5,1360,8100,1.5,0,0,3,7,1962,0,98168,52,10.0,-339676.80259045836,-3599.210635968245,3360.266477448852,2
13938,13938,2014,734000,4,2.25,2530,5000,1.5,0,0,4,7,1925,0,98117,89,10.0,193265.33019435842,-12114.457455947415,3075.9328842399295,4
13939,13939,2015,357500,5,3.0,3270,9146,2.0,0,0,3,7,2002,0,98092,13,23.0,-183171.16214139032,-4139.562521444088,3294.277510839657,2
13940,13940,2014,550120,5,2.5,2620,8050,1.0,0,0,3,8,1975,0,98052,39,5.0,9426.291123265515,-7195.174507254659,3187.620773555666,0
13941,13941,2015,300000,3,1.5,1810,8232,1.0,0,0,3,8,1988,0,98001,27,23.0,-240679.9458454414,-4472.515705343418,3315.5726473723666,2
13942,13942,2014,374950,3,2.5,2120,9653,2.0,0,0,3,8,1992,0,98030,22,22.0,-165718.95464747155,-3812.780230213997,3285.577055391638,2
13943,13943,2015,602500,4,1.75,2190,41000,2.0,0,0,3,8,1980,0,98075,35,4.0,62137.637948594805,25219.142466090587,3312.165092860857,0
13944,13944,2014,221000,3,1.0,980,7606,1.0,0,0,3,7,1954,0,98188,60,10.0,-319683.55304480024,-4297.449059352893,3352.992643010738,2
13945,13945,2015,920000,5,3.0,2230,4400,2.0,0,0,3,7,1913,0,98102,102,10.0,379248.79398893175,-14605.986442124222,2982.5074344098407,4
13946,13946,2015,235000,4,2.0,1540,9279,1.0,0,0,3,7,1955,0,98118,60,10.0,-305666.3118842995,-2765.516333281521,3357.8007419050136,2
13947,13947,2014,375000,3,1.0,980,7296,1.0,0,0,3,7,1967,0,98034,47,6.0,-165694.91034158727,-6172.926050588474,3274.8185652411976,2
13948,13948,2014,599000,4,2.5,2120,3640,2.0,0,0,3,8,2005,0,98029,9,8.0,58257.99096084283,-12103.02777010864,3148.0505142614625,0
13949,13949,2014,562100,3,2.25,2090,12112,2.0,0,0,3,8,1983,0,98052,31,5.0,21446.011862575644,-3256.5499667118556,3206.7000346757222,0
13950,13950,2015,640000,3,2.5,1620,1377,2.0,0,0,3,8,2009,0,98112,6,10.0,99231.92838665687,-14783.90706698576,3116.3172653247134,0
13951,13951,2014,294000,3,2.0,1650,11256,1.0,0,0,4,7,1957,0,98168,57,10.0,-246649.16857694343,-1388.1820946808175,3341.7417141048063,2
13952,13952,2014,714000,4,2.5,3230,7766,2.0,0,0,3,9,2005,0,98052,9,5.0,173295.7444513784,-9143.674902562969,3116.10427725639,4
13953,13953,2014,970000,4,3.25,2790,5420,1.0,0,3,3,9,1963,2013,98177,51,10.0,429257.7609786892,-14093.096270896716,2968.0214236252446,4
13954,13954,2015,280000,4,2.25,1600,7916,2.0,0,0,3,7,1991,0,98022,24,21.0,-260682.4538327657,-4585.7545074532045,3336.590036125801,2
13955,13955,2014,260000,4,2.5,1790,4358,2.0,0,0,3,7,1993,0,98031,21,22.0,-280717.2162669581,-7939.754800032139,3332.521541772776,2
13956,13956,2014,294000,3,1.5,2060,15050,1.5,0,0,4,7,1938,0,98023,76,24.0,-246609.88543576875,2406.5648752104303,3365.8116949201644,2
13957,13957,2014,255500,4,1.0,1370,41194,1.5,0,2,5,5,1900,0,98092,114,23.0,-284843.3254876079,28938.546996449637,3503.144748124744,2
13958,13958,2014,3300000,5,4.75,6200,13873,2.0,1,4,4,11,1989,0,98008,25,3.0,2759225.174323921,-29318.244521568486,1822.9693002008146,1
13959,13959,2014,450000,3,2.0,1510,43560,1.0,0,0,3,7,1954,0,98077,60,7.0,-90329.39934069192,29327.51143796059,3415.8893209992843,0
13960,13960,2014,368000,3,1.0,1280,9898,1.0,0,0,3,7,1968,0,98072,46,7.0,-172667.55946025383,-3499.273909567401,3304.626460128826,2
13961,13961,2014,830000,4,2.25,2180,11056,1.0,0,0,3,8,1963,0,98004,51,3.0,289321.1617652187,-7035.687498824396,3075.427458616521,4
13962,13962,2014,282500,2,1.75,1440,11210,1.0,0,0,4,6,1935,0,98146,79,10.0,-258149.3863210982,-1317.8319952928716,3357.542716343593,2
13963,13963,2014,335000,3,2.25,1580,16215,1.0,0,0,4,7,1978,0,98024,36,9.0,-205601.06859013182,3153.5033757777096,3354.897106414956,2
13964,13964,2014,558000,2,2.0,1580,5750,1.0,0,0,5,6,1910,0,98116,104,10.0,17280.68063308943,-9577.777643733732,3192.4190099583448,0
13965,13965,2015,270000,4,1.5,1730,8505,1.5,0,0,4,7,1961,0,98146,54,10.0,-270675.7023728198,-3894.8937533246517,3355.9606120273493,2
13966,13966,2014,152000,2,1.0,700,13500,1.0,0,0,3,4,1920,0,98031,94,22.0,-388620.4504457721,2296.8396280347965,3436.400975525846,2
13967,13967,2014,493000,4,1.75,2030,18295,1.5,0,0,4,7,1975,0,98034,39,6.0,-47587.559652302894,3628.267606272957,3288.473714202461,0
13968,13968,2014,740000,4,2.5,2500,10330,2.0,0,0,3,10,1992,0,98006,22,3.0,199319.14534020593,-6845.986397203859,3127.1751486005523,4
13969,13969,2015,789800,3,2.5,2605,2216,2.0,0,2,3,9,1979,0,98033,36,6.0,249034.20715591896,-15465.46204792047,3065.731703092274,4
13970,13970,2015,275000,2,1.0,910,4191,1.0,0,0,3,6,1910,0,98117,105,10.0,-265721.25099982816,-8261.45192096688,3335.0292814818586,2
13971,13971,2014,1500000,6,2.5,3560,6480,2.5,0,0,4,11,1914,0,98112,100,10.0,959241.3611226368,-18419.089649683552,2723.248033631344,3
13972,13972,2014,424000,3,1.75,1140,3395,1.0,0,0,5,7,1925,0,98107,89,10.0,-116736.87944249205,-10571.52955998784,3257.2172151079576,0
13973,13973,2015,715000,2,1.0,1000,3513,1.0,0,4,4,5,1914,0,98116,101,10.0,174248.56228693802,-13412.08609697056,3107.362257984506,4
13974,13974,2014,600000,4,2.5,3010,7953,2.0,0,0,3,9,2000,0,98056,14,19.0,59303.34621404118,-7798.438998806449,3197.0636250652205,0
13975,13975,2014,802000,2,1.75,2110,8700,1.0,0,4,4,9,1960,0,98146,54,10.0,261298.5913925028,-9107.153071424165,3092.8583552362784,4
13976,13976,2014,165000,3,1.0,910,8700,1.0,0,0,4,6,1943,0,98188,71,10.0,-375669.5568456691,-2634.5615090121332,3418.680697035924,2
13977,13977,2014,750000,4,3.25,2050,5000,2.0,0,0,4,8,1987,0,98112,27,10.0,209263.6540562498,-12278.445973384358,3104.6903336541413,4
13978,13978,2014,405000,2,1.0,1090,10481,1.0,0,0,2,7,1981,0,98074,33,4.0,-135663.93119349584,-3292.98364011216,3305.3247975689546,2
13979,13979,2014,521900,3,2.5,2100,12338,2.0,0,0,3,9,1997,0,98072,17,7.0,-18749.5167909547,-2622.0213189721053,3258.628674841241,0
13980,13980,2014,275000,3,1.0,1000,8018,1.0,0,0,3,7,1969,0,98034,45,6.0,-265682.1910783929,-4434.511301616688,3363.01658552214,2
13981,13981,2014,600000,5,3.25,4410,58157,2.0,0,0,4,9,2001,0,98058,13,19.0,59816.06046082137,42405.65482956679,3439.456202074307,0
13982,13982,2014,442500,3,1.75,1800,10200,1.0,0,0,3,8,1967,0,98058,47,19.0,-98167.53911800416,-3953.471043618728,3291.6484853679954,0
13983,13983,2014,229950,2,1.0,920,7716,1.0,0,0,3,6,1944,0,98178,70,10.0,-310732.99928143865,-4278.7621344972395,3387.579815423405,2
13984,13984,2015,274950,3,2.0,1410,7265,1.0,0,0,4,7,1983,0,98042,32,22.0,-265739.1207141576,-5185.977814600238,3365.396369502508,2
13985,13985,2014,407185,3,1.75,1860,48076,1.5,0,0,4,8,1929,0,98070,85,13.0,-133095.59223893014,34279.188746428415,3486.1646139918803,2
13986,13986,2014,468000,4,2.5,2100,8400,1.0,0,0,4,7,1976,0,98072,38,7.0,-72686.66489746507,-6011.870113598605,3275.523840402866,0
13987,13987,2014,450000,2,1.0,1030,4365,1.0,0,0,3,7,1942,0,98117,72,10.0,-90728.59259563014,-9866.235566705262,3262.7351483257466,0
13988,13988,2014,219950,2,1.0,940,8997,1.0,0,0,5,7,1955,0,98022,59,21.0,-320719.40798545524,-2896.1373791264,3403.7257610435404,2
13989,13989,2015,275000,2,2.5,1340,5995,2.0,0,0,3,7,1989,0,98028,26,14.0,-265702.1514447268,-6456.593556700676,3364.278335794867,2
13990,13990,2015,229950,2,1.0,850,6000,1.0,0,0,3,6,1924,0,98178,91,10.0,-310750.5597905069,-5994.853652550914,3386.399356457013,2
13991,13991,2014,675000,3,1.75,2130,4400,1.0,0,0,3,7,1922,0,98102,92,10.0,134261.70023136222,-12115.856483657126,3155.028397037993,0
13992,13992,2015,412950,4,2.5,2430,6796,2.0,0,0,3,8,1993,0,98058,22,19.0,-127749.45107558943,-7055.3703143323155,3304.1729299038075,2
13993,13993,2015,670000,5,2.25,2290,39000,2.0,0,0,3,8,1979,0,98052,36,5.0,129613.91122046979,22533.10882886564,3318.4853926430824,0
13994,13994,2014,420000,3,1.75,1230,10005,1.0,0,0,4,7,1963,0,98008,51,3.0,-120669.31534868391,-3921.1615637611585,3311.950174889012,2
13995,13995,2015,358000,3,1.5,1150,27319,1.0,0,0,4,6,1976,0,98070,39,13.0,-182490.1773231289,14021.772888060575,3423.8469033543897,2
13996,13996,2015,680000,3,2.5,2120,3600,2.0,0,0,3,9,2005,0,98052,10,5.0,139253.28868489334,-12966.666163730799,3153.8985428468177,0
13997,13997,2014,380000,2,1.0,980,3400,1.0,0,0,3,7,1923,0,98105,91,10.0,-160734.7521475847,-10119.74411357508,3304.3422493531025,2
13998,13998,2014,515000,3,2.5,2130,219978,2.0,0,0,3,8,1986,0,98077,28,7.0,-23538.709160498904,205074.58073395054,4229.8979902961,0
13999,13999,2014,325000,2,1.0,1050,4800,1.0,0,0,4,7,1969,0,98146,45,10.0,-215717.467383784,-8160.567756966892,3341.621604670869,2
14000,14000,2014,875000,3,2.5,1820,6848,1.0,0,0,4,7,1953,0,98004,61,3.0,334275.380945075,-11701.920176269292,3070.3163692257335,4
14001,14001,2015,426000,3,2.5,2210,5750,2.0,0,0,3,7,1914,2000,98106,101,10.0,-114710.88274354966,-8234.625903685908,3296.8070601697286,0
14002,14002,2014,868500,5,2.5,2490,9639,1.0,0,0,4,8,1959,0,98040,55,2.0,327805.2700352312,-8843.414514741797,3091.334199514189,4
14003,14003,2014,657500,4,2.75,4140,24190,2.0,0,0,3,11,2002,0,98092,12,23.0,116967.30327293814,7855.581580706281,3275.3256342827076,0
14004,14004,2014,366000,2,1.0,1210,3090,1.0,0,0,3,6,1926,0,98118,88,10.0,-174736.74999290708,-10286.880931970736,3318.17651594938,2
14005,14005,2014,385000,2,1.0,1010,4000,1.0,0,0,3,6,1911,0,98118,103,10.0,-155728.8643662667,-9570.578228926106,3312.598695036585,2
14006,14006,2014,300000,4,2.0,2050,8750,1.0,0,0,3,7,1967,0,98058,47,19.0,-240674.23052437906,-3954.2758638570617,3383.931622157912,2
14007,14007,2015,810000,3,1.75,2060,3300,2.0,0,0,4,9,1918,0,98102,97,10.0,269243.2084066592,-14588.39023447162,3095.7484370474785,4
14008,14008,2015,460000,4,1.75,1560,7200,1.0,0,0,3,6,1943,0,98115,72,10.0,-80699.37237066799,-7131.886835463724,3293.791941665129,0
14009,14009,2014,459000,3,2.5,1780,4000,2.0,0,0,4,8,1995,0,98029,19,8.0,-81731.45526351374,-10320.966185170753,3281.7427957717596,0
14010,14010,2015,260000,3,1.75,1460,10000,1.0,0,0,4,8,1967,0,98092,48,23.0,-280660.42696562345,-2299.1866355866355,3411.819528883516,2
14011,14011,2014,557865,4,2.5,3030,6813,2.0,0,0,3,9,1987,0,98074,27,4.0,17159.05787265627,-8510.160445919524,3250.7456595321028,0
14012,14012,2015,295000,4,1.0,980,3000,1.5,0,0,4,7,1914,0,98144,101,10.0,-245734.279923386,-9655.714036604948,3361.5338568014217,2
14013,14013,2014,375000,4,2.25,1450,7245,1.0,0,0,5,7,1950,1983,98133,64,10.0,-165694.29914244532,-6223.175424699507,3338.8821699360974,2
14014,14014,2014,2110000,3,2.25,3230,17833,2.0,0,0,4,9,1973,0,98006,41,3.0,1569323.6742128942,-13268.848609996508,2500.762020680336,3
14015,14015,2014,307300,2,2.0,1520,1020,3.0,0,0,3,7,1999,0,98133,15,10.0,-233454.11026921417,-11759.318662355989,3351.6076570113455,2
14016,14016,2014,225000,4,1.0,1410,7000,1.5,0,0,3,7,1963,0,98032,51,22.0,-315689.1366274212,-4943.333031028216,3422.0275302572036,2
14017,14017,2014,290000,3,1.75,1390,13200,2.0,0,0,3,7,1979,0,98045,35,16.0,-250629.62153688294,595.4420490714181,3417.618625569681,2
14018,14018,2014,690000,4,2.0,2230,5000,1.5,0,0,4,7,1922,0,98144,92,10.0,149267.18642767068,-11668.268200047773,3177.4271029473553,0
14019,14019,2014,825000,4,2.25,2110,12653,2.0,0,0,4,8,1972,0,98040,42,2.0,284337.5635999367,-5388.404226635045,3143.0263719148998,4
14020,14020,2014,645000,3,1.75,2270,11472,1.0,0,0,4,7,1956,0,98177,58,10.0,104335.43545037336,-4739.150953733309,3232.544519300761,0
14021,14021,2015,590000,4,2.25,2530,10611,1.0,0,0,5,8,1977,0,98006,38,3.0,49330.07445850765,-5040.3293350673985,3259.27297434747,0
14022,14022,2014,667000,5,2.0,1900,5470,1.0,0,0,3,7,1930,1965,98105,84,10.0,126272.8857712971,-10965.373598305292,3190.424203030996,0
14023,14023,2014,664000,4,2.5,2390,8432,2.0,0,0,3,9,1998,0,98074,16,4.0,123303.73820435237,-7971.803386272931,3212.413496132021,0
14024,14024,2015,452100,4,2.5,3160,6540,1.0,0,3,3,8,1959,0,98178,56,10.0,-88602.84581523958,-7707.736219711501,3317.7982388185255,0
14025,14025,2014,290000,2,1.0,900,2728,2.0,0,0,3,7,1998,0,98144,16,10.0,-250736.91146640462,-9877.11604120995,3375.697192565487,2
14026,14026,2015,950000,3,3.0,3610,17483,2.0,0,2,4,8,1954,0,98146,61,10.0,409382.6237959544,-1825.835814191411,3113.7593153193366,4
14027,14027,2015,662500,3,2.0,2070,4200,1.5,0,0,4,7,1906,0,98103,109,10.0,121760.24517177178,-12189.08476970771,3196.2999989116183,0
14028,14028,2014,475000,4,2.5,1850,5444,2.0,0,0,5,7,1981,0,98034,33,6.0,-65717.50041984033,-9039.629618784074,3299.324547341814,0
14029,14029,2014,450000,3,1.5,1440,9711,1.0,0,0,3,7,1956,0,98028,58,14.0,-90673.51837468195,-4519.766276412241,3330.955088174674,0
14030,14030,2014,538250,3,2.25,2590,15229,2.0,0,3,3,8,1984,0,98198,30,10.0,-2370.1232380143747,103.51578244807791,3316.448012144258,0
14031,14031,2014,329950,2,1.0,1140,5250,1.5,0,0,4,6,1949,0,98133,65,10.0,-210762.9849713663,-7760.8446167248385,3373.462628165769,2
14032,14032,2015,1100000,4,3.5,2760,5040,2.0,0,2,3,9,1955,2005,98117,60,10.0,559246.9522283134,-15795.030730146502,2977.801729399444,4
14033,14033,2014,307000,5,1.5,1310,4800,1.5,0,0,3,6,1929,0,98106,85,10.0,-233716.0360744644,-7977.107520687276,3385.9933669879574,2
14034,14034,2014,433000,3,1.75,1870,7189,1.0,0,0,3,7,1959,0,98118,55,10.0,-107697.48896379232,-6867.7802453404765,3335.0981610126823,0
14035,14035,2015,212000,3,2.25,1900,18000,1.0,0,0,4,7,1968,0,98023,47,24.0,-328575.7752249107,6189.207236114089,3500.1372616965837,2
14036,14036,2014,750000,5,2.75,2860,6000,2.5,0,0,4,8,1902,0,98144,112,10.0,209275.2648417724,-11276.827507150558,3171.588022412284,4
14037,14037,2014,279000,3,2.0,1640,5650,1.0,0,0,3,7,2003,0,98042,11,22.0,-261705.3226934372,-6841.727080401446,3409.9498221674553,2
14038,14038,2014,476000,3,1.0,1140,5500,1.5,0,0,4,6,1908,0,98199,106,10.0,-64718.227137677684,-8995.598753027962,3305.855316466218,0
14039,14039,2015,368000,5,1.75,2590,9394,1.0,0,0,4,7,1963,0,98198,52,10.0,-172670.3485846764,-4000.445972628534,3386.957193597472,2
14040,14040,2014,228950,4,3.0,2160,5200,1.0,0,0,3,7,1978,0,98042,36,22.0,-311756.3150753877,-6781.6612489863355,3439.0201613874588,2
14041,14041,2014,568450,5,3.5,3260,58806,2.0,0,0,4,8,1969,0,98042,45,22.0,28272.349129015714,43372.27422252776,3513.7458750766173,0
14042,14042,2014,619000,4,1.75,1660,3800,1.5,0,0,3,7,1926,0,98115,88,10.0,78257.7864904981,-12147.917147204997,3230.2800879748297,0
14043,14043,2014,275000,3,2.25,1640,6044,2.0,0,0,3,7,1996,0,98002,18,23.0,-265701.10196679144,-6407.111659208445,3419.8101866241896,2
14044,14044,2014,321500,4,2.5,2620,5457,2.0,0,0,3,8,2003,0,98001,11,23.0,-219207.82737965617,-7464.402403548061,3398.2766682918814,2
14045,14045,2014,230000,3,1.75,950,6000,1.0,0,0,3,6,1939,0,98108,75,10.0,-310700.3608563824,-5995.359087793345,3441.835454127491,2
14046,14046,2015,179500,3,1.0,900,8100,1.0,0,0,4,6,1959,0,98002,56,23.0,-361176.4115669055,-3382.2380639614184,3478.418736758319,2
14047,14047,2014,460000,3,2.25,1650,7313,1.0,0,0,3,7,1975,0,98011,39,12.0,-80698.0468608525,-7018.835577296333,3333.7609897753077,0
14048,14048,2015,286000,3,2.5,1800,3980,2.0,0,0,3,7,2006,0,98042,9,22.0,-254722.3833593985,-8582.43991643395,3410.3884252776065,2
14049,14049,2014,427500,3,1.0,1480,4200,1.5,0,0,3,7,1925,0,98122,89,10.0,-113228.25229871664,-9801.692335758893,3337.545558242567,0
14050,14050,2014,400000,3,1.0,1040,6250,1.0,0,0,3,7,1942,0,98136,72,10.0,-140706.72213472464,-7473.343763580959,3360.2928122775584,2
14051,14051,2014,675000,3,3.5,2300,5611,1.0,0,0,3,8,2004,0,98053,10,5.0,134274.3355412497,-10904.784587825248,3221.4502216663636,0
14052,14052,2015,350000,3,1.0,2480,8906,1.0,0,0,3,7,1969,0,98118,46,10.0,-190674.5351600254,-4305.745687147375,3406.593182175247,2
14053,14053,2014,385000,4,1.75,1970,10358,1.0,0,0,3,8,1977,0,98028,37,14.0,-155662.53662197385,-3210.8644110333826,3393.9127831532414,2
14054,14054,2014,525000,2,1.75,1530,3503,1.0,0,1,4,7,1916,0,98119,98,10.0,-15740.443816877028,-11489.698971273467,3289.0448281751073,0
14055,14055,2015,315000,2,1.0,970,18557,1.0,0,0,3,6,1939,0,98146,76,10.0,-225577.22767344135,5696.739743597509,3465.2460705244252,2
14056,14056,2014,820000,4,2.5,2920,252648,2.0,0,0,3,10,2002,0,98027,12,8.0,281778.4914610259,234643.59109865408,4282.564904224725,4
14057,14057,2015,205000,3,1.0,970,7700,1.0,0,0,4,7,1959,0,98032,56,22.0,-335681.708684053,-4041.3214092677986,3474.6803303368474,2
14058,14058,2014,500000,2,1.0,680,5250,1.0,0,0,4,6,1922,0,98177,92,10.0,-40722.844666167526,-9490.76102531609,3310.321775355575,0
14059,14059,2014,599000,4,2.5,2640,6738,2.0,0,0,4,8,1989,0,98029,25,8.0,58290.44138898211,-9004.47799902759,3275.41321410712,0
14060,14060,2015,2230000,3,4.0,4200,30120,2.0,0,2,4,11,1933,0,98112,82,10.0,1689443.8795540803,-2200.4037279486024,2544.8236629419002,1
14061,14061,2015,299000,1,2.5,1980,7521,1.0,0,0,4,7,1979,0,98055,36,19.0,-241686.7654530734,-5173.4508421693445,3433.5539756524,2
14062,14062,2014,947500,3,2.75,2980,27144,1.5,1,2,5,8,1917,0,98166,97,10.0,406979.8592618483,7858.249934804007,3192.402012017955,4
14063,14063,2014,385000,3,3.25,1630,1677,3.0,0,0,3,8,2007,0,98133,7,10.0,-155751.3594104225,-11892.184634574978,3362.8410807233463,2
14064,14064,2014,639950,2,1.75,1780,4520,1.0,0,0,5,7,1925,0,98116,89,10.0,99214.2082050928,-11640.744255638832,3245.2301717016785,0
14065,14065,2014,824000,2,1.0,1210,8400,1.0,0,0,3,8,2000,0,98199,14,10.0,283292.8327008596,-9633.379475141926,3166.280196408682,4
14066,14066,2014,199950,3,1.0,1010,7245,1.0,0,0,3,7,1969,0,98003,45,24.0,-340735.98930865526,-4444.894054664366,3484.4114749530063,2
14067,14067,2015,1010000,3,2.5,2570,5000,1.0,0,0,4,8,1940,0,98105,75,10.0,469250.74775061477,-14920.666580830197,3062.1340689406356,4
14068,14068,2015,950000,4,2.25,2770,5320,2.0,0,1,3,9,2013,0,98136,2,10.0,409257.5501752841,-13990.268251333064,3096.682492617545,4
14069,14069,2014,822000,3,2.5,2290,9158,2.0,0,0,4,8,1984,0,98006,30,3.0,281302.540876356,-8852.465848016369,3179.4132881809355,4
